2014,Best Supporting Actress,Patricia Arquette,Boyhood,1,
2014,Best Supporting Actress,Laura Dern,Wild,0,
2014,Best Supporting Actress,Keira Knightley,The Imitation Game,0,
2014,Best Supporting Actress,Emma Stone,Birdman or the Unexpected Virtue of Ignorance,0,
2014,Best Supporting Actress,Meryl Streep,Into the Woods,0,
2014,Best Cinematography,Emmanuel Lubezki,Birdman or the Unexpected Virtue of Ignorance,1,
2014,Best Cinematography,Robert D. Yeoman,The Grand Budapest Hotel,0,
2014,Best Cinematography,Lukasz Zal|Ryszard Lenczewski,Ida,0,
2014,Best Cinematography,Dick Pope,Mr. Turner,0,
2014,Best Cinematography,Roger Deakins,Unbroken,0,
2014,Best Director,Alejandro Gonzalez Inarritu,Birdman or the Unexpected Virtue of Ignorance,1,
2014,Best Director,Richard Linklater,Boyhood,0,
2014,Best Director,Bennett Miller,Foxcatcher,0,
2014,Best Director,Wes Anderson,The Grand Budapest Hotel,0,
2014,Best Director,Morten Tyldum,The Imitation Game,0,
2014,Best Documentary,,CitizenFour,1,
2014,Best Documentary,,Finding Vivian Maier,0,
2014,Best Documentary,,Last Days in Vietnam,0,
2014,Best Documentary,,The Salt of the Earth,0,
2014,Best Documentary,,Virunga,0,
2014,Best Foreign Language Film,,Ida,1,Poland
2014,Best Foreign Language Film,,Leviathan,0,Russia
2014,Best Foreign Language Film,,Tangerines,0,Estonia
2014,Best Foreign Language Film,,Timbuktu,0,Mauritania
2014,Best Foreign Language Film,,Wild Tales,0,Argentina
2014,Best Picture,,American Sniper,0,
2014,Best Picture,,Birdman or the Unexpected Virtue of Ignorance,1,
2014,Best Picture,,Boyhood,0,
2014,Best Picture,,The Grand Budapest Hotel,0,
2014,Best Picture,,The Imitation Game,0,
2014,Best Picture,,Selma,0,
2014,Best Picture,,The Theory of Everything,0,
2014,Best Picture,,Whiplash,0,
2014,Best Adapted Screenplay,Jason Hall,American Sniper,0,
2014,Best Adapted Screenplay,Graham Moore,The Imitation Game,1,
2014,Best Adapted Screenplay,Paul Thomas Anderson,Inherent Vice,0,
2014,Best Adapted Screenplay,Anthony McCarten,The Theory of Everything,0,
2014,Best Adapted Screenplay,Damien Chazelle,Whiplash,0,
2014,Best Original Screenplay,Alejandro Gonzalez Inarritu|Nicolas Giacobone|Alexander Dinelaris Jr.|Armando Bo,Birdman or the Unexpected Virtue of Ignorance,1,
2014,Best Original Screenplay,Richard Linklater,Boyhood,0,
2014,Best Original Screenplay,E. Max Frye|Dan Futterman,Foxcatcher,0,
2014,Best Original Screenplay,Wes Anderson|Hugo Guinness,The Grand Budapest Hotel,0,
2014,Best Original Screenplay,Dan Gilroy,Nightcrawler,0,
